cuisiness_ID,primary_cuisiness,cuisines,special_diets,cus_rest_rank
6104,Unknown,,,
6105,Japanese,"Sushi, Japanese, Seafood",,683
6106,Japanese,"Japanese, Japanese Fusion",,870
6107,Unknown,,,
6108,Japanese,Japanese,,3588
6109,Barbecue,Barbecue,,417
6110,Italian,Italian,,432
6111,Cafe,Cafe,,
6112,Japanese,Japanese,,4205
6113,Unknown,,,
6114,Bar,"Bar, Pub",,234
6115,Dessert,International,,60
6116,Cafe,Cafe,,
6117,Italian,Italian,,306
6118,Japanese,"Japanese, Barbecue, European",,822
6119,Unknown,,,
6120,Japanese,Japanese,,1078
6121,Unknown,,,
6122,Japanese,Japanese,,4365
6123,Japanese,Japanese,,1559
6124,Japanese,Japanese,,4258
6125,Japanese,Japanese,,4627
6126,Unknown,,,
6127,Japanese,Japanese,,3592
6128,Cafe,Cafe,,721
6129,Cafe,Cafe,,
6130,Italian,Italian,,272
6131,Cafe,Cafe,,
6132,Fast Food,Fast Food,,59
6133,Unknown,,,
6134,Unknown,,,
6135,Cafe,Cafe,,
6136,Japanese,"Japanese, Indian",,1590
6137,Japanese,"Japanese, International",,4440
6138,Cafe,Cafe,,
6139,Cafe,Cafe,,
6140,Cafe,Cafe,,
6141,Japanese,Japanese,,2115
6142,Japanese,Japanese,,1643
6143,Japanese,Japanese,,1785
6144,Cafe,Cafe,,
6145,Italian,Italian,,616
6146,Italian,Italian,,248
6147,Cafe,Cafe,,
6148,Japanese,Japanese,,1493
6149,Japanese,Japanese,,3361
6150,Japanese,Japanese,,4216
6151,Japanese,Japanese,,4627
6152,Japanese,"Japanese, Seafood, Sushi",,4245
6153,International,International,,208
6154,Barbecue,Barbecue,,387
6155,Cafe,Cafe,,
6156,Japanese,Japanese,,2306
6157,Chinese,Chinese,,393
6158,Unknown,,,
6159,Spanish,Spanish,,60
6160,Japanese,Japanese,,2137
6161,Bakeries,,,131
6162,Japanese,Japanese,,2190
6163,Japanese,"Hawaiian, Japanese",,3147
6164,Izakaya (Japanese Style Tavern),,,
6165,Unknown,,,
6166,Japanese,"Japanese, Kappo",,4627
6167,Asian,"Asian, Korean",,427
6168,Unknown,,,
6169,Unknown,,,
6170,Unknown,,,
6171,Unknown,,,
6172,Japanese,"Japanese, Seafood, Sushi",,1912
6173,Japanese - Traditional Cuisine,,,
6174,Japanese,Japanese,,857
6175,Unknown,,,
6176,American,"American, Fast Food",,149
6177,American,"American, Fast Food",,131
6178,American,"American, Fast Food",,77
6179,Japanese,Japanese,,3397
6180,Japanese,"Japanese, Kappo",,
6181,Japanese,Japanese,,2532
6182,,,,
6183,Cafe,Cafe,,441
6184,Unknown,,,
6185,Italian,Italian,,71
6186,Japanese,Japanese,,4108
6187,Italian,"Italian, Dining bars",,48
6188,Unknown,,,
6189,Unknown,,,
6190,Japanese,"Japanese, Sushi, Pub",,2992
6191,Unknown,,,
6192,Neapolitan,"Neapolitan, Campania, Southern-Italian",,
6193,Japanese,Japanese,,2179
6194,Dessert,"Cafe, International",,
6195,Japanese,Japanese,,4627
6196,Unknown,,,
6197,Cafe,"Pub, Gastropub, Cafe, Dining bars",,
6198,Japanese,Japanese,,
6199,Italian,Italian,,372
6200,Barbecue,Barbecue,,357
6201,Japanese,Japanese,,4627
6202,Unknown,,,
6203,Japanese,"Japanese, Seafood, Grill",,
6204,Dessert,Cafe,,136
6205,French,French,,177
6206,Japanese,Japanese,,2979
6207,Japanese,Japanese,,80
6208,Asian,Asian,,570
6209,Japanese,Japanese,,2886
6210,Contemporary,Contemporary,,6
6211,Japanese,Japanese,,3266
6212,Unknown,,,
6213,Asian,"Asian, Korean",,
6214,Japanese,Japanese,,2513
6215,International,International,,109
6216,Soups,Soups,,21
6217,Japanese,Japanese,,1770
6218,American,"American, Fast Food",,46
6219,Seafood,"Sushi, Seafood",,73
6220,Japanese,Japanese,,2334
6221,American,"American, Fast Food",,44
6222,Chinese,"Asian, Chinese, Japanese",,143
6223,Unknown,,,
6224,Quick Bites,"Japanese, Cafe",,
6225,Japanese,Japanese,,3725
6226,Barbecue,Barbecue,,222
6227,Japanese,Japanese,,3973
6228,Italian,Italian,,572
6229,American,"American, Fast Food",,112
6230,Japanese,Japanese,,4049
6231,American,"American, Fast Food",,106
6232,Japanese,Japanese,,5417
6233,Chinese,Chinese,,324
6234,Cafe,Cafe,,374
6235,Japanese,Japanese,,3961
6236,Barbecue,Barbecue,,417
6237,Japanese,Japanese,,5314
6238,Unknown,,,
6239,Asian,Asian,,85
6240,Japanese,Japanese,,1182
6241,Japanese,Japanese,,1412
6242,Japanese,Japanese,,1285
6243,Japanese,Japanese,,728
6244,Italian,Italian,,181
6245,Japanese,Japanese,,2520
6246,Japanese,Japanese,,2988
6247,Japanese,Japanese,,1317
6248,Fast Food,Fast Food,,43
6249,Japanese,Japanese,,3480
6250,Unknown,,,
6251,Bakeries,Cafe,,105
6252,,,,
6253,Fast Food,Fast Food,,81
6254,Japanese,Japanese,,4439
6255,Unknown,,,
6256,Japanese,Japanese,,4383
6257,Fusion,Fusion,,14
6258,Unknown,,,
6259,Unknown,,,
6260,Indian,Indian,,23
6261,Chinese,Chinese,,128
6262,Barbecue,Barbecue,,74
6263,Unknown,,,
6264,Japanese,Japanese,,2227
6265,Japanese,Japanese,,1720
6266,Unknown,,,
6267,Japanese,Japanese,,4127
6268,Bar,"Bar, Pub, Dining bars",,199
6269,Japanese,Japanese,,3289
6270,Japanese,Japanese,,1391
6271,Chinese,Chinese,,130
6272,Dessert,Cafe,,95
6273,Japanese,"Japanese, Sushi",,2240
6274,Cafe,Cafe,,
6275,Chinese,"Chinese, Japanese, Asian",,58
6276,Italian,"Italian, Japanese",,27
6277,Italian,Italian,,155
6278,Spanish,Spanish,,9
6279,Unknown,,,
6280,Bar,"Bar, Pub, Japanese Fusion",,165
6281,Japanese,Japanese,,4627
6282,Japanese,Japanese,,591
6283,Italian,Italian,,475
6284,Japanese,Japanese,,2494
6285,Dessert,,,149
6286,Italian,Italian,,573
6287,Barbecue,Barbecue,,331
6288,Japanese,Japanese,,1070
6289,Bar,"Bar, Cafe, Pub",,284
6290,Chinese,Chinese,,
6291,Japanese,Japanese,,4549
6292,Unknown,,,
6293,Japanese,"Japanese, Seafood",,2394
6294,Japanese,Japanese,,3386
6295,Unknown,,,
6296,Italian,Italian,,441
6297,Cafe,Cafe,,
6298,Cafe,Cafe,,1040
6299,Japanese,"Japanese, Seafood",,1428
6300,Pizza,Pizza,,82
6301,International,International,,35
6302,Japanese,Japanese,,4158
6303,Seafood,Seafood,,35
6304,Unknown,,,
6305,Unknown,,,
6306,Fast Food,Fast Food,,154
6307,Thai,Thai,,42
6308,Cafe,Cafe,,255
6309,Unknown,,,
6310,Indian,Indian,,157
6311,Japanese,Japanese,,1050
6312,Chinese,Chinese,,147
6313,Indian,Indian,,53
6314,Indian,Indian,,77
6315,Japanese,Japanese,,2109
6316,Japanese,Japanese,,733
6317,Barbecue,Barbecue,,
6318,Unknown,,,
6319,Japanese,Japanese,,3293
6320,Japanese,Japanese,,1093
6321,Unknown,,,
6322,Bar,"Bar, Pub",,111
6323,Japanese,Japanese,,2852
6324,Bar,"Bar, Pub",,152
6325,Unknown,,,
6326,Japanese,Japanese,,
6327,Chinese,Chinese,,168
6328,Seafood,Seafood,,581
6329,Cafe,Cafe,,
6330,Japanese,Japanese,,2096
6331,Japanese,Japanese,,2130
6332,Japanese,"Japanese, Kappo",,3132
6333,Japanese,"Japanese, Seafood, Sushi",,2315
6334,Steakhouse,Steakhouse,,
6335,Japanese,"Japanese, Steakhouse, Barbecue, Asian, Grill",,569
6336,Japanese,"Japanese, International",,3450
6337,Cafe,Cafe,,1040
6338,Japanese,"Japanese, Seafood, Sushi",,4627
6339,Izakaya (Japanese Style Tavern),,,
6340,Unknown,,,
6341,Dessert,Cafe,,40
6342,American,American,,110
6343,Unknown,,,
6344,Dessert,Japanese,,168
6345,Indian,"Indian, Asian, Nepali",,124
6346,Italian,Italian,,342
6347,Unknown,,,
6348,Japanese,Japanese,,4531
6349,Chinese,Chinese,,289
6350,Italian,"Italian, Beer restaurants",,90
6351,Cafe,Cafe,,992
6352,Cafe,Cafe,,484
6353,Cafe,Cafe,,1040
6354,Unknown,,,
6355,Asian,"Asian, Korean",,197
6356,Seafood,Seafood,,233
6357,Cafe,Cafe,,105
6358,Cafe,Cafe,,542
6359,Unknown,,,
6360,Japanese,Japanese,,4412
6361,Japanese,Japanese,,734
6362,Japanese,Japanese,,5222
6363,Unknown,,,
6364,International,"International, Beer restaurants",,43
6365,Unknown,,,
6366,Bar,"Bar, Pub",,263
6367,Dessert,Cafe,,27
6368,Cafe,Cafe,,
6369,American,American,,17
6370,Chinese,Chinese,,490
6371,Unknown,,,
6372,Japanese,Japanese,,4239
6373,Unknown,,,
6374,Japanese,"Japanese, Seafood, Sushi",,1748
6375,Fast Food,Fast Food,,210
6376,Japanese,Japanese,,1060
6377,Italian,"Italian, Dining bars",,369
6378,Pub,"Pub, Beer restaurants",,74
6379,Japanese,Japanese,,
6380,Japanese,"Japanese, Seafood, Sushi",,3917
6381,Japanese,Japanese,,2393
6382,Asian,"Asian, Korean",,480
6383,Cafe,"European, Central European, Cafe",,
6384,Italian,Italian,,184
6385,Chinese,Chinese,,179
6386,Unknown,,,
6387,Japanese,"Japanese, Asian, Soups",,129
6388,Unknown,,,
6389,Cafe,Cafe,,
6390,Japanese,Japanese,,1996
6391,Asian,"Asian, Korean",,375
6392,Japanese,Japanese,,729
6393,Japanese,"Japanese, Fusion",,1306
6394,Japanese,"Japanese, American, Steakhouse, Asian, Pub",,889
6395,Unknown,,,
6396,French,French,,191
6397,Unknown,,,
6398,Bar,"Bar, Grill, Pub",,
6399,Japanese,Japanese,,2650
6400,Japanese,"Japanese, International",,4627
6401,Barbecue,"Barbecue, Asian",,366
6402,Chinese,Chinese,,259
6403,Japanese,"Japanese, Seafood",,1226
6404,Kyoto cuisine,Kyoto cuisine,,5
6405,Unknown,,,
6406,Sushi,Sushi,,265
6407,Dessert,,,233
6408,Japanese,"Japanese, Kaiseki",,
6409,Cafe,Cafe,,305
6410,Unknown,,,
6411,Japanese,Japanese,,2142
6412,Cafe,Cafe,,1040
6413,Unknown,,,
6414,Chinese,Chinese,,479
6415,Japanese,Japanese,,4627
6416,Unknown,,,
6417,Unknown,,,
6418,Dessert,,,
6419,Unknown,,,
6420,Brew Pub,"Brew Pub, Pub",,40
6421,Japanese,Japanese,,
6422,Japanese,Japanese,,914
6423,Japanese,Japanese,,1394
6424,Japanese,Japanese,,799
6425,Unknown,,,
6426,Bakeries,,,45
6427,Unknown,,,
6428,Japanese,Japanese,,1016
6429,Unknown,,,
6430,Unknown,,,
6431,Asian,"Asian, Korean",,345
6432,Japanese,Japanese,,4627
6433,Bar,"Bar, Cafe",,6
6434,Unknown,,,
6435,French,"French, International, Pub, Fusion, Wine Bar, Gastropub",,121
6436,Bakeries,,,86
6437,Chinese,Chinese,,382
6438,Barbecue,Barbecue,,363
6439,Japanese,Japanese,,367
6440,Japanese,Japanese,,1806
6441,Japanese,"Japanese, Kaiseki",,486
6442,Chinese,"Chinese, Asian",,211
6443,Unknown,,,
6444,Unknown,,,
6445,Izakaya (Japanese Style Tavern),,,
6446,Unknown,,,
6447,Japanese,Japanese,,2047
6448,Bakeries,Deli,,11
6449,Japanese,Japanese,,2761
6450,Unknown,,,
6451,American,"American, Fast Food",,131
6452,Japanese,Japanese,,4627
6453,Japanese,Japanese,,554
6454,Italian,Italian,,416
6455,Bakeries,,,
6456,Japanese,"Japanese, Steakhouse",,491
6457,Brew Pub,"Brew Pub, Bar, British, International",,7
6458,Japanese,Japanese,,4354
6459,Bar,"Bar, Pub",,200
6460,Japanese,Japanese,,4200
6461,Asian,"Asian, Korean",,368
6462,Indian,Indian,,126
6463,Unknown,,,
6464,Cafe,Cafe,,
6465,Unknown,,,
6466,Unknown,,,
6467,American,"American, Fast Food",,32
6468,Asian,"Asian, Korean, Pub",,421
6469,Italian,"Italian, Japanese, Pizza, Spanish, Pub",,449
6470,Japanese,Japanese,,3273
6471,Barbecue,Barbecue,,367
6472,Japanese,"Japanese, Sushi",,2407
6473,Dessert,,,201
6474,Unknown,,,
6475,Chinese,Chinese,,8
6476,Cafe,Cafe,,
6477,Japanese,"Japanese, Sushi",,3003
6478,Bar,"Bar, Contemporary, Pub",,309
6479,Japanese,Japanese,,5281
6480,Japanese,Japanese,,3033
6481,Italian,Italian,,616
6482,Cafe,Cafe,,
6483,Unknown,,,
6484,Japanese,"Japanese, Kappo",,2839
6485,Italian,Italian,,616
6486,Japanese,Japanese,,3565
6487,Japanese,Japanese,,2005
6488,Chinese,Chinese,,488
6489,International,International,,59
6490,Unknown,,,
6491,Japanese,Japanese,,583
6492,Asian,Asian,,88
6493,Unknown,,,
6494,Unknown,,,
6495,Chinese,Chinese,,392
6496,Caribbean,"Caribbean, Bar, Grill, Pub, Diner, Jamaican",,2
6497,Japanese,Japanese,,2618
6498,French,French,,197
6499,Italian,"Italian, American, Cafe",,574
6500,Japanese,Japanese,,3399
6501,Japanese,Japanese,,
6502,Unknown,"International, European",,
6503,Bakeries,Fast Food,,
6504,Japanese,"Japanese, Seafood, Sushi",,1520
6505,Italian,"Italian, Japanese, Mediterranean, Middle Eastern, Malaysian, Asian, Arabic",,201
6506,Japanese,"Japanese, Bar, Pub",,5461
6507,Japanese,Japanese,,
6508,Unknown,,,
6509,Japanese,"Japanese, Seafood, Sushi",,1059
6510,Italian,Italian,,
6511,Japanese,"Japanese, Sushi",,460
6512,Fast Food,Fast Food,,120
6513,Steakhouse,Steakhouse,,260
6514,Japanese,Japanese,,3869
6515,Unknown,,,
6516,Spanish,Spanish,,12
6517,Cafe,Cafe,,
6518,Spanish,Spanish,,3
6519,Unknown,,,
6520,Cafe,Cafe,,
6521,Unknown,,,
6522,Japanese,Japanese,,2053
6523,Unknown,,,
6524,French,"French, Dining bars",,105
6525,Japanese,Japanese,,1117
6526,Dessert,,,91
6527,Japanese,Japanese,,1051
6528,Bar,"Bar, Cafe, Pub",,7
6529,Cafe,Cafe,,
6530,Japanese,"Japanese, Seafood, Grill, Pub",,3013
6531,Japanese,Japanese,,826
6532,Japanese,"Japanese, Bar, Pub",,1866
6533,Japanese,Japanese,,2043
6534,Unknown,,,
6535,Japanese,Japanese,,527
6536,Japanese,Japanese,,4485
6537,Japanese,"Japanese, International",,4078
6538,Chinese,"Chinese, Cafe",,79
6539,Unknown,,,
6540,Japanese,"Japanese, Seafood, Sushi",,4627
6541,Deli,Deli,,2
6542,Japanese,Japanese,,4627
6543,Cafe,Cafe,,
6544,Unknown,,,
6545,Unknown,,,
6546,Steakhouse,Steakhouse,,26
6547,Japanese,Japanese,,3345
6548,French,"French, Japanese, Seafood, Sushi",,187
6549,American,"American, Brew Pub, Cafe, Pub, Native American",,93
6550,Japanese,"Japanese, International",,1180
6551,Japanese,Japanese,,1005
6552,Chinese,Chinese,,189
6553,Cafe,Cafe,,1040
6554,Japanese,Japanese,,4125
6555,Cafe,Cafe,,534
6556,Unknown,,,
6557,Japanese,"Japanese, Pub",,4283
6558,Japanese,Japanese,,3992
6559,Japanese,Japanese,,3536
6560,Seafood,Seafood,,521
6561,Cafe,Cafe,,
6562,Cafe,Cafe,,952
6563,Italian,Italian,,271
6564,Italian,Italian,,341
6565,Barbecue,Barbecue,,384
6566,Cafe,Cafe,,746
6567,Unknown,,,
6568,Japanese,Japanese,,4627
6569,Unknown,,,
6570,Japanese,Japanese,,5324
6571,Unknown,,,
6572,Barbecue,Barbecue,,372
6573,Japanese,Japanese,,2869
6574,Japanese,Japanese,,3152
6575,Unknown,,,
6576,Japanese,Japanese,,3621
6577,Cafe,Cafe,,
6578,Cafe,Cafe,,
6579,Japanese,Japanese,,3734
6580,Cafe,Cafe,,275
6581,Pub,"Pub, Gastropub, Dining bars",,454
6582,Japanese,Japanese,,520
6583,Japanese,"Japanese, International",,3325
6584,American,"American, Fast Food",,151
6585,Unknown,,,
6586,Unknown,,,
6587,Japanese,Japanese,,3998
6588,Pub,Pub,,153
6589,Japanese,"Japanese, Seafood, Sushi, Pub, Wine Bar",,334
6590,Italian,Italian,,110
6591,Unknown,,,
6592,Italian,"Italian, Steakhouse",,579
6593,Japanese,Japanese,,3395
6594,Bakeries,,,144
6595,German,"German, Fast Food, Barbecue, Turkish",,1
6596,International,"International, Pub",,159
6597,Japanese,Japanese,,3189
6598,Pub,Pub,,730
6599,Japanese,Japanese,,3684
6600,Japanese,Japanese,,4627
6601,Japanese,Japanese,,1685
6602,,,,
6603,Japanese,"Japanese, Pub",,1655
6604,Japanese,Japanese,,258
6605,Japanese,Japanese,,2775
6606,Unknown,,,
6607,Unknown,,,
6608,Unknown,,,
6609,Unknown,,,
6610,Pub,Pub,,121
6611,Japanese,Japanese,,
6612,Japanese,Japanese,,1667
6613,Asian,Asian,,247
6614,Chinese,Chinese,,344
6615,Japanese,Japanese,,1708
6616,Japanese,"Japanese, Seafood, Sushi, Kaiseki, Kappo",,1080
6617,Unknown,,,
6618,Japanese,Japanese,,5337
6619,Bar,"Cafe, Bar",,65
6620,Japanese,Japanese,,1138
6621,Steakhouse,Steakhouse,,246
6622,Japanese,Japanese,,3295
6623,Barbecue,Barbecue,,455
6624,Japanese,Japanese,,4557
6625,Japanese,Japanese,,3252
6626,Steakhouse,"Steakhouse, Cafe",,118
6627,Cafe,Cafe,,232
6628,Japanese,Japanese,,3643
6629,French,French,,197
6630,Japanese,"Japanese, Grill",,98
6631,Unknown,,,
6632,Bar,"Bar, Pub",,170
6633,Unknown,,,
6634,Pizza,Pizza,,77
6635,Bar,"Bar, Pub",,447
6636,Japanese,"Japanese, Asian",,2706
6637,Korean,Korean,,117
6638,Japanese,"Japanese, Healthy",,
6639,French,"French, Cafe",,194
6640,Unknown,,,
6641,Japanese,Japanese,,2722
6642,Unknown,,,
6643,Cafe,Cafe,,549
6644,Japanese,"Japanese, Bar, Asian, Pub",,746
6645,Deli,Deli,,25
6646,Japanese,Japanese,,1541
6647,American,American,,
6648,International,International,,120
6649,Cafe,Cafe,,
6650,Japanese,"Japanese, Sushi",,3494
6651,Japanese,"Japanese, Seafood",,4627
6652,Italian,"Italian, Pizza",,293
6653,Unknown,,,
6654,Izakaya (Japanese Style Tavern),,,
6655,Japanese,Japanese,,4627
6656,Italian,Italian,,682
6657,Unknown,,,
6658,Indian,Indian,,134
6659,Japanese,"Japanese, Sushi",,1367
6660,Steakhouse,"Steakhouse, Barbecue",,177
6661,Italian,Italian,,445
6662,Unknown,,,
6663,Japanese,Japanese,,5409
6664,Japanese,Japanese,,5341
6665,Unknown,,,
6666,Japanese,Japanese,,3853
6667,Unknown,,,
6668,Italian,Italian,,76
6669,Japanese,Japanese,,1181
6670,Chinese,Chinese,,6
6671,Japanese,Japanese,,1956
6672,Japanese,Japanese,,2916
6673,Asian,"Asian, Korean",,574
6674,Thai,Thai,,6
6675,Bar,"Bar, Pub",,243
6676,Japanese,Japanese,,3666
6677,Unknown,,,
6678,Unknown,,,
6679,Japanese,Japanese,,936
6680,Japanese,Japanese,,2971
6681,Asian,"Asian, Tibetan",,500
6682,Sushi,Sushi,,239
6683,Unknown,,,
6684,Dining bars,Dining bars,,121
6685,Asian,"Asian, Nepali",,220
6686,Italian,Italian,,169
6687,Unknown,,,
6688,Italian,Italian,,29
6689,Japanese,"Japanese, Kappo",,2690
6690,Cafe,Cafe,,
6691,Japanese,Japanese,,96
6692,Japanese,Japanese,,3301
6693,Japanese,Japanese,,1164
6694,Unknown,,,
6695,Japanese,"Japanese, Pub",,228
6696,Japanese,Japanese,,93
6697,Unknown,,,
6698,Italian,Italian,,429
6699,Japanese,"Japanese, Sushi",,4583
6700,Cafe,Cafe,,407
6701,Barbecue,Barbecue,,44
6702,Japanese,Japanese,,
6703,Seafood,Seafood,,505
6704,Italian,"Italian, Bar, Pub, Healthy, Wine Bar",,28
6705,Cafe,Cafe,,431
6706,Unknown,,,
6707,Italian,Italian,,
6708,Unknown,,,
6709,Japanese,"Japanese, Japanese Fusion",,2135
6710,Italian,Italian,,358
6711,Unknown,,,
6712,Japanese,Japanese,,1787
6713,Japanese,Japanese,,2232
6714,Unknown,,,
6715,Italian,"Italian, Pizza, Sushi",,16
6716,Unknown,,,
6717,Unknown,,,
6718,Japanese,Japanese,,3826
6719,Unknown,,,
6720,Asian,Asian,,433
6721,Japanese,Japanese,,
6722,Unknown,,,
6723,Unknown,,,
6724,Asian,"Asian, Korean",,367
6725,Unknown,,,
6726,Japanese,Japanese,,3557
6727,Unknown,,,
6728,Cafe,Cafe,,
6729,Taiwanese,Taiwanese,,12
6730,Unknown,,,
6731,Japanese,"Japanese, Sushi, Steakhouse",Vegetarian Friendly,26
6732,Unknown,,,
6733,Japanese,"Japanese, Kaiseki",,63
6734,Cafe,Cafe,,139
6735,Japanese,Japanese,,3442
6736,Pub,Pub,,479
6737,Cafe,Cafe,,
6738,Unknown,,,
6739,Japanese,Japanese,,558
6740,Chinese,Chinese,,556
6741,Steakhouse,Steakhouse,,13
6742,Wine Bar,Wine Bar,,27
6743,Japanese,Japanese,,1039
6744,Pub,Pub,,92
6745,Fruit parlours,Fruit parlours,,1
6746,Japanese,Japanese,,1750
6747,Bar,Bar,,330
6748,Japanese,Japanese,,85
6749,Chinese,Chinese,,78
6750,Japanese,"Japanese, Seafood",,4627
6751,Japanese,Japanese,,3801
6752,Italian,"Italian, European, Wine Bar",,279
6753,Barbecue,Barbecue,,206
6754,Asian,Asian,,
6755,Cafe,Cafe,,
6756,Japanese,"Japanese, Pub",,1257
6757,Unknown,,,
6758,Japanese,Japanese,,2454
6759,Unknown,,,
6760,Unknown,,,
6761,Unknown,,,
6762,Pizza,Pizza,,744
6763,Asian,"Asian, Thai",,1763
6764,Italian,"Bar, Pub, Italian",,191
6765,Unknown,,,
6766,Unknown,,,
6767,Unknown,,,
6768,Bar,"International, Healthy, Gastropub, Bar","Vegetarian Friendly, Vegan Options",1450
6769,Bar,"Bar, British",Vegetarian Friendly,996
6770,Unknown,,,
6771,Quick Bites,Cafe,Vegetarian Friendly,1109
6772,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options",589
6773,Unknown,,,
6774,Lebanese,"Lebanese, Middle Eastern, Cafe, Mediterranean","Vegetarian Friendly, Vegan Options",153
6775,American,American,,
6776,Unknown,,,
6777,Healthy,Healthy,,533
6778,Pizza,Pizza,,948
6779,Cafe,Cafe,Vegetarian Friendly,1610
6780,Dessert,,,309
6781,Quick Bites,,,1296
6782,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options",887
6783,Dessert,"Swiss, European",,190
6784,Mediterranean,"Middle Eastern, Mediterranean","Halal, Vegetarian Friendly, Vegan Options",874
6785,Fast Food,Fast Food,,1445
6786,Cafe,Cafe,Vegetarian Friendly,718
6787,African,African,"Vegetarian Friendly, Gluten Free Options, Vegan Options",18
6788,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options, Gluten Free Options",418
6789,Cafe,"Cafe, British",,2204
6790,Quick Bites,Italian,"Vegetarian Friendly, Vegan Options",1097
6791,Indian,"Indian, Asian, Bangladeshi, Balti, Eastern European","Vegetarian Friendly, Vegan Options",390
6792,Japanese,"Japanese, Sushi, Asian",Vegan Options,697
6793,Quick Bites,"Fast Food, Mediterranean, Greek, Healthy, Street Food",Vegan Options,
6794,Unknown,,,
6795,Barbecue,"Barbecue, Asian, Korean",,208
6796,Bar,"Bar, Pub, Wine Bar",,1201
6797,Italian,"Italian, British, Emilian, Northern-Italian",,1235
6798,European,European,,2480
6799,Unknown,,,
6800,Quick Bites,"Bar, British, Pub",,234
6801,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",126
6802,Japanese,"Japanese, Asian, Korean",,556
6803,Bar,"Bar, British",Vegetarian Friendly,973
6804,American,"American, Diner","Vegetarian Friendly, Vegan Options, Halal",310
6805,British,British,,1673
6806,Japanese,"Japanese, Fast Food, Sushi, Asian","Vegetarian Friendly, Vegan Options",190
6807,Bar,"Bar, Cafe, British, Pub",,1326
6808,French,"French, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",111
6809,Bar,"Bar, Pub, British",Vegetarian Friendly,1180
6810,Cafe,Cafe,,
6811,Dessert,"Chinese, Cafe, Asian",,351
6812,Unknown,,,
6813,Brew Pub,"Brew Pub, British, Pub",,67
6814,Lebanese,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",1
6815,Italian,Italian,,2029
6816,Mediterranean,Mediterranean,,
6817,Unknown,,,
6818,Quick Bites,Cafe,"Vegetarian Friendly, Vegan Options, Gluten Free Options",
6819,Bar,Bar,,916
6820,Quick Bites,Cafe,,
6821,Unknown,,,
6822,Japanese,"Japanese, Sushi, Asian",,727
6823,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",66
6824,European,"European, British",Gluten Free Options,1193
6825,French,"French, European, Contemporary","Vegetarian Friendly, Vegan Options, Gluten Free Options",
6826,Quick Bites,"Mexican, Fast Food",Vegetarian Friendly,815
6827,Asian,"Vietnamese, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",373
6828,Quick Bites,"Bar, British, Pub",,437
6829,Unknown,,,
6830,Quick Bites,Portuguese,,515
6831,Bar,"Bar, British, Pub",,2225
6832,Mediterranean,"Turkish, Middle Eastern, Mediterranean","Halal, Vegetarian Friendly",921
6833,American,American,,578
6834,Italian,"Steakhouse, Mediterranean, Italian, Healthy",Gluten Free Options,83
6835,Middle Eastern,Middle Eastern,"Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",53
6836,Mediterranean,"Mediterranean, European, British",,1736
6837,British,British,,3463
6838,Italian,"Italian, Pizza, European","Vegan Options, Vegetarian Friendly",698
6839,Quick Bites,Fast Food,Vegetarian Friendly,881
6840,Brazilian,"Brazilian, Caribbean, Central American, Colombian",Vegetarian Friendly,32
6841,Latin,"Latin, Cafe, Argentinean, Spanish, South American",Vegetarian Friendly,68
6842,Steakhouse,"Steakhouse, Grill, Healthy",Halal,202
6843,Italian,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",70
6844,Bar,"Bar, British",,1729
6845,Japanese,Japanese,,604
6846,Quick Bites,"Bar, British, Pub",Vegetarian Friendly,1473
6847,French,"French, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",14
6848,Mediterranean,"Mediterranean, European, Spanish",Gluten Free Options,355
6849,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options, Gluten Free Options",786
6850,American,"American, Cafe",,
6851,Italian,"Italian, Pizza",Gluten Free Options,
6852,Quick Bites,Cafe,,
6853,Italian,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",1890
6854,European,European,"Vegetarian Friendly, Kosher, Gluten Free Options",1716
6855,Japanese,"Japanese, Sushi, Kaiseki, Japanese Fusion",,585
6856,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",58
6857,American,"American, Fast Food, British",,242
6858,,,,
6859,Steakhouse,"Steakhouse, Argentinean, South American",,213
6860,Indian,Indian,"Vegetarian Friendly, Vegan Options",778
6861,European,"European, British",,1999
6862,Fast Food,Fast Food,,1155
6863,Unknown,Cafe,,
6864,Unknown,,,
6865,Pub,Pub,,543
6866,Japanese,"Japanese, Sushi",,175
6867,American,American,,596
6868,Unknown,,,
6869,British,British,,3714
6870,European,"European, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",1567
6871,Cafe,Cafe,,3011
6872,Asian,"Vietnamese, Asian","Vegetarian Friendly, Vegan Options",1905
6873,Unknown,,,
